name,A59,A79,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATB,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,E19,ECU,EGY,ERI,ESH,ESP,EST,ETH,F19,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,O19,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,S19,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,X1 ,X2 ,XX ,YEM,ZAF,ZMB,ZWE,_X 
COL,0.0,0.0,2136.63,98176.32,0.0,0.0,9990.65,0.0,14671448.73,184887600.78,3838.89,0.0,0.0,0.0,0.0,6512478.060000001,12529456.510000002,25540964.0,692.28,0.0,96887386.53,0.0,2812.0,0.0,14099316.910000002,4039457.05,801305.96,0.0,345117.23000000004,0.0,31218195.33,76840.64,0.0,91221666.53,661078621.9100004,24545.32,4815.52,0.0,0.0,0.0,48570.28,127623705.42000002,0.0,60377160.53,129131886.80999996,3369441692.429999,867950.82,313655.97000000003,0.0,0.0,0.0,0.0,0.0,953.5,16209994.29,273655.85,0.0,0.0,607421.66,311469.22,14829828.259999998,376247281.37000006,0.0,183.52,22485861.020000003,4982548.29,8850920.84,0.0,143064224.31,6366237.47,171.96,0.0,207518690.65,539733.27,1883.75,0.0,27540407.53000001,0.0,0.0,460915017.1700002,0.0,0.0,175.45,98198808.12,483955.62,378041.42,5985.74,0.0,116.92,0.0,0.0,3672284.12,0.0,0.0,6477104.2299999995,1355.67,22423.2,12871039.56,0.0,8957858.389999999,760141.72,35713.61,22545044.94,85572230.35000001,250707328.58,0.0,34557539.06000001,257519.56,81.17,83152.73999999999,26088845.1,183880201.49000004,757277.96,288848.86,177193201.64999998,79607.28,226179.37000000005,0.0,6846155.100000001,0.0,0.0,157228065.37,4524.19,70091.98999999999,181499.12,0.0,0.0,0.0,4409716.960000001,0.0,3456247.74,1350158.12,1132244.57,2543.88,10008352.65,72434.93,42509.49,0.0,558305246.23,0.0,125654.03,0.0,328126.23,1863634.29,0.0,0.0,0.0,56679.82,0.0,0.0,19711.080000000005,140.51,36017687.43000001,176458.22,0.0,0.0,0.0,4000017.23,2409554.28,0.0,66963157.04999999,13779792.889999997,184.17,0.0,6159319.839999999,0.0,15434942.57,10828441.319999997,4631861.709999998,0.0,143522123.98999998,7381637.29,0.0,0.0,23262729.95,56974.15000000001,13257905.480000002,7231122.97,0.0,0.0,5907110.6,11815294.409999996,141691408.39000002,0.0,97212332.14999996,13048929.680000002,5619.11,300016.03,20579403.450000007,0.0,0.0,0.0,5538.360000000001,1546888.17,4759.18,0.0,0.0,14696.45,0.0,0.0,1733.45,14098351.989999996,4301025.04,35374539.62,14672.06,0.0,16467.44,0.0,388434.8,0.0,0.0,87651290.16999997,0.0,76020.5,0.0,62.97,0.0,21394960.98,1415570.73,83825661.68999998,2052.15,219086.97,0.0,55114806.7,0.0,13549475.080000002,2734892795.7499995,430786.1,0.0,0.0,12485337.429999998,0.0,169742849.21999994,0.0,0.0,0.0,0.0,147218628.12999997,0.0,0.0,12913104.920000002,0.0,7932.5,52663890.28
COM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP,0.0,0.0,0.0,114895.089,20314.473,0.0,989820.837,19535.872,95117026.65,66762702.72099999,367107.2609999998,0.0,0.0,0.0,0.0,1650.661,5061496.451,78163619.76499999,13141382.44,403.533,257417638.216,315.531,0.0,62.368,20910915.969,169698813.34500003,720255.5429999997,5810.6359999999995,1384721.73,0.0,464088.8450000001,25417.239,2578116.418,578.412,14974428.555000003,133.974,412.549,0.0,0.0,1.102,216.008,7401202.422999999,0.0,87471981.46500003,7915866.567999999,937642656.7920003,6276558.555,526544.427,1067.1220000000003,170.92000000000002,12.707,541642.73,0.0,0.0,395116.021,30956492.397000004,0.0,0.0,2166.2200000000003,0.0,53695799.00899999,633766059.5500001,0.0,6691.097000000001,50106156.456,1619575.918,26729757.585000005,60057657.23699999,4602854.401999998,72000136.12400001,0.0,0.0,412519971.35,7892784.439999999,381052.5950000001,0.0,30775438.335999995,59.24,0.0,201820608.6719999,102.711,0.0,584857.5950000001,370467515.046,15728677.496000003,150405.06200000006,10801.637,811.54,146270.495,0.0,167.036,2774688472.7930007,0.0,0.0,6908.608000000001,0.0,74908.721,31844917.721999988,0.0,120346.598,35371583.56300001,3611.427,35149856.701000005,22960455.303000003,95765446.62099996,51.885,182104572.95100003,431879.297,1582.2110000000005,116761.842,875486944.9649998,1242651013.868,28566.109000000004,1201793.5810000002,122438914.659,5860268.323000001,3421698.956,43080.59599999999,2742727.845,0.0,2615.04,210981764.147,2194501.148,22926.926,34388454.907,61965845.312,2250328.024,0.0,3849435.849,0.0,20631915.376999997,5136479.139,7343399.737,462473.0,8990663.213999996,28978223.507,220118.01299999995,113188.364,6629291.337000001,13970062.887,1533711.16,295.888,86018610.618,1286081.113,62356.47800000002,236054.292,153553.621,44731.197,758913.9259999999,0.0,156022.75399999996,157762.393,15648334.31,2918494.285,193.453,90067.877,0.0,1131531.2899999998,1743419.6479999998,0.0,490021918.54500014,48174728.524,35620.455,0.0,7658119.186000002,0.0,1423882.174,9983712.361,8687142.661,0.0,1054594.288,4115803.249,0.0,256.45,84753298.579,0.0,28033558.176999982,537633.439,24040.422,0.0,823764.239,149432592.811,219308168.66900003,0.0,40010120.90999998,13375575.637000004,272021.455,2358832.236,262029873.57300007,7165.0070000000005,3592.423,0.0,700.236,7889.065,307020.72500000003,41.527,0.0,40755772.39100001,10.183,0.0,724.5430000000001,30259774.551000003,28046281.401,64821523.68899998,2640.142,0.0,495913.1759999999,869131.0890000002,0.0,9440.565,50.577,36573984.22400001,13.765,0.0,5994946.638,0.0,0.0,11056.506,1126692.081,190155541.877,0.0,624736.544,83479.211,69439661.77399999,94.138,1256120.1879999998,107704540.693,5362.021000000001,0.0,1951043.222,182332.583,2844235.635,56171718.141,1.02,0.0,0.0,0.0,0.0,0.0,0.0,9537831.311,1942.585,4880.486000000001,141347207.49200004
CZE,0.0,0.0,142372.0,1514286.0,62177.0,171675.0,62073546.0,765443.0,143137566.0,79057812.0,8523170.0,115987.0,5311.0,0.0,279533.0,42461.0,266849946.0,6244247319.0,1402792750.0,27067.0,3688017304.0,103214.0,990.0,895134.0,1050341383.0,989325779.0,45419051.0,210800.0,158978048.0,174617.0,129721371.0,1410752.0,96379.0,3579176.0,275869773.0,3161507.0,37643.0,171358.0,318.0,58915.0,121312.0,431269348.0,13799.0,2130890325.0,50649192.0,44011100351.0,62114253.0,26543225.0,230357.0,762385.0,62272.0,52850481.0,46641.0,20633.0,81283009.0,7372708.0,89.0,265927.0,4033.0,42323069.0,0.0,46306231142.0,272801.0,667137.0,1439959912.0,20035358.0,2587844.0,937403751.0,53299262.0,185483440.0,257155.0,39412.0,3774638263.0,189305057.0,6969665.0,11031.0,691427665.0,170252.0,2303383.0,6371948324.0,1212880.0,4740.0,2585608.0,3609133099.0,30644832.0,3479841.0,45201.0,852563.0,14061.0,6929.0,17543.0,434839684.0,239303.0,182264.0,6525999.0,9501.0,1150910.0,113258505.0,1945.0,4469797.0,260989059.0,293776.0,5381920135.0,634078293.0,2084614538.0,66144.0,955965038.0,23589188.0,286959.0,133546495.0,349135728.0,8904513534.0,1310935.0,15302129.0,4014655477.0,630975314.0,9898379.0,1648951.0,303849515.0,14.0,975824.0,4459020611.0,4248629.0,31030731.0,6455310.0,7315560.0,120464816.0,66255.0,114086239.0,10138.0,478553858.0,235250584.0,143434772.0,6429763.0,399998830.0,145384079.0,5126215.0,766117.0,1081932707.0,7866.0,318762643.0,260279.0,56215186.0,181596906.0,3145036.0,1497366.0,20.0,23618726.0,208677.0,7135.0,5625476.0,10858149.0,2040377986.0,7251051.0,8167.0,729058.0,57728.0,43289691.0,4115786.0,147362.0,6419098439.0,2028805839.0,2496989.0,661369.0,35303149.0,0.0,38437120.0,299642216.0,14634657.0,1896858.0,36219765.0,592084921.0,30265.0,531831.0,18640658626.0,2353409.0,684589001.0,1772926.0,142035.0,64268.0,19154263.0,2770574496.0,11225063603.0,905084.0,1630538235.0,278423305.0,94042.0,1189876.0,332606556.0,1260967.0,30097.0,15579.0,3158737.0,15782528.0,2037106.0,126463.0,4858.0,967640038.0,88264.0,139888.0,855286.0,9657577794.0,969535384.0,1778531752.0,651933.0,7916.0,122098.0,224378.0,48245.0,95854.0,706175.0,1694029303.0,809674.0,161198840.0,4433.0,1079.0,9466.0,1086959.0,308353659.0,2541167607.0,72779.0,3514838.0,3650791.0,1571963834.0,202002.0,14033098.0,6114749662.0,10273298.0,1495.0,24931.0,47110119.0,1789225.0,2240872589.0,434.0,324.0,21724.0,0.0,0.0,0.0,26921.0,924599870.0,2420019.0,6368130.0,289797235.0
DEU,0.0,0.0,220689.773,11570366.092000002,112121922.728,206161.537,186544812.144,6322247.130999999,2129800393.1110003,999385980.006,151144879.25000003,46861.441,810013.054,0.0,50279.202000000005,14900598.065,4867912360.103001,49725258989.42199,1668695603.3229997,6496342.668999997,54796275772.935,1346966.495,35178.738999999994,65066305.471999995,9610829924.706,6432887695.999,226200006.509,3571083.9680000003,1255133664.59,474217.929,412503318.761,3683042.341,692260.341,131898881.663,8909961521.379002,3090820.8600000003,3424780.7979999995,487637.9910000001,3824.053,2293664.1790000005,2874670.385,6859893207.532001,1203.86,55197556612.02801,1170802494.646,188754175882.606,647851708.2309998,113338856.20400004,151150027.725,21776372.477,133133.079,2925901180.663,4160006.537000001,265952.186,686541154.8569999,50679917.058,341958.3159999999,169904.992,733242.2339999998,230182638.936,55946653380.302986,0.0,1392941.9909999997,632626.6169999997,14860376988.828993,266847707.24200007,1938962664.6990008,0.0,450863842.13000005,1236072237.6420002,237472.96100000004,77535.31599999998,36299440348.685,887809225.441,258928940.1389999,145600.185,9486568947.089,1568575.5100000002,7450722.728,67174086094.276985,31892192.868,748645.391,230992554.2269999,35586210329.685,99692620.074,307860795.3999999,1676786.0069999998,163602653.484,807528.4320000001,750201.335,355212358.45600003,2874883762.127,1033002.907,33282808.044,254265178.81100005,2839.044,892466114.8120002,1444433250.0580006,124.788,423957684.7619999,2233641766.1649995,2584273.997,31909804390.654,5359572693.377999,14538516673.615995,2587.655,25558180951.068005,290467530.595,1720872046.4289997,841529499.3040001,2465609563.175,69077815394.43298,10414943.061,79478014.31100003,25071696058.217995,6521855007.46,195493355.225,25945527.403000005,2210762423.744,6117.737,1511499.664,12718490109.590002,54199269.002,171645255.59900004,52393851.88599999,172146050.171,3673032562.276,54503.076,1003795126.924,3974030.38,2992301478.332999,3672350264.055,1105535091.118,12490974.226,1892630401.686,293761504.74,171820310.56000003,23097153.594,9087603745.664,237677838.95299995,3778711948.677001,7557963.033999998,558380070.6300001,1547392898.3940008,29738435.676000006,16310653.802999998,150373.007,156906435.162,34962049.359,31985.693,45687429.59200001,90545241.59899996,12042591788.482002,57073178.064,22278052.828,1593313.587,0.0,1813464052.802,92510732.334,40649.468,108201220878.86496,12694732294.736998,37062383.30799999,110081.08899999998,714792851.6050003,0.0,73145767.85600002,2813660708.5860004,242264303.85,21033.514000000003,1542396242.749,4981718175.286,434.147,228441718.21,74274775577.93298,0.0,8003216639.928,61025268.889000006,3736400.382,3739269.8109999993,534792745.7099999,16960657128.319,27591498733.798004,27010959.234000005,16475190926.346,1987319005.665,24321252.761000004,27377461.504,6677678274.8550005,8274.362000000001,8336.547,1220947.4759999998,46788081.638,38438824.485,16058901.843,4062717.204,4.526,3888352926.237001,44071.788,762915.4090000002,3713075.76,18798721622.628,7366803939.235,17822371487.557,5633368.49,124608.00199999998,3072321.747999999,9106217.537000002,90949.085,985348473.6529996,17570067.277,8468964815.6620035,2306602.242000001,251787.923,34483153.166,3593769.2409999995,1710.28,221994019.764,2556815512.3720007,23815430659.862,29457.557,151393612.502,143553886.60899997,3138528207.8030005,53613.948,319563264.579,89314261728.09697,86248193.224,1241137.239,681849.7220000001,25433792.528999995,694180.912,13977994841.316,407.321,13631.961,316409.969,0.0,0.0,0.0,2001293.724,12338593996.275002,57447019.331,49274109.70899999,74757329244.143
